bank_id,section,destination,priority_phase,issue_category,issue_severity,original_status,repair_action,student_prompt_changed,answer_changed,figure_or_table_changed,metadata_changed,original_prompt_hash,final_prompt_hash,validation_method,final_status,notes
U2-S4-XP-M02,2.4,Extra Practice,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,3e02f65d6bade43b1bca0e25bd59d4dfff78a01fe7280041d3b69f2df843aef4,3e02f65d6bade43b1bca0e25bd59d4dfff78a01fe7280041d3b69f2df843aef4,Question-family classification review,PASS,
U2-S4-XP-M03,2.4,Extra Practice,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,08b2bc9e4ed137c5b8786a85de4d3fc97150eef814b53772a852ac19168efc64,b0777c3c2e715da9ac885b014480799b02f0d0644cbbee5ab8d32bc7cb9a70dd,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S4-XP-M05,2.4,Extra Practice,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,c01923f1ec0921db977530d0207d270d951a465ecdfec3c8cdc5dbc6501471f1,d9ab9f69f2eb313898c6a9f4ba9a6f5a03cae04cb0f01079dfa11af3ce654c3c,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-ET-A-M01,2.5,Exit Ticket A,5,formative_security_semantic_near_duplicate,MAJOR,REPLACE,"Re-architected formative-secure evidence while preserving Bank ID, Mastery Goal, and evidence point.",true,true,false,true,02342ce4427ccc0f9003a9725cd19a5124aed700bce1de199b50923b12fdc5f4,33d167eec9754d41fe68a975543a8e09e981d7384f66218946d8e0d58223fecf,"Semantic comparison across values, representation, reasoning action, context, and response type",PASS,
U2-S5-ET-B-M01,2.5,Exit Ticket B,5,formative_security_semantic_near_duplicate,MAJOR,REPLACE,"Re-architected formative-secure evidence while preserving Bank ID, Mastery Goal, and evidence point.",true,true,false,true,64392dab10754b5648a694968bd45efbb50ec964211d14a5cd3f5ef4a4414c12,bb0bcb1f798ae21e1feb60138652c4ded68bba1060a66dc5e070dfbef9d73e35,"Semantic comparison across values, representation, reasoning action, context, and response type",PASS,
U2-S5-ET-B-M02,2.5,Exit Ticket B,5,formative_security_semantic_near_duplicate,MAJOR,REPLACE,"Re-architected formative-secure evidence while preserving Bank ID, Mastery Goal, and evidence point.",true,true,false,true,9b4805d2c1372277b8dae5320afeca51719f9ffb2edba16606e6727bda5acd93,25a3081db8a6d52d7783f5f28f1b7e6cdba7751845176eaa9cf7e91abc5fb741,"Semantic comparison across values, representation, reasoning action, context, and response type",PASS,
U2-S5-PS1-I01,2.5,Practice Set 1,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,dfe15000fda8f38fb8be88558904c630d65ea57883da0176401890ead5c91584,dfe15000fda8f38fb8be88558904c630d65ea57883da0176401890ead5c91584,Question-family classification review,PASS,
U2-S5-PS1-M02,2.5,Practice Set 1,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,dcc7a2be977b3a0f5e9dfbd1e8ca7f315e4b171680fb9421cc5c8cd20873813e,dcc7a2be977b3a0f5e9dfbd1e8ca7f315e4b171680fb9421cc5c8cd20873813e,Question-family classification review,PASS,
U2-S5-PS1-M04,2.5,Practice Set 1,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,b7afac6f449644bfee48306deaf39658bb6490e836915253e8ab8f4f3cb41720,b7afac6f449644bfee48306deaf39658bb6490e836915253e8ab8f4f3cb41720,Question-family classification review,PASS,
U2-S5-PS1-M06,2.5,Practice Set 1,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,97fdc3ad9e6aeb90af6c52256856548a705bae4a66ce3ba8f9dc1ab8066467f9,97fdc3ad9e6aeb90af6c52256856548a705bae4a66ce3ba8f9dc1ab8066467f9,Question-family classification review,PASS,
U2-S5-PS1-R03,2.5,Practice Set 1,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,5ff2b5ea2f2999f46aa9cf909bb9e22ca4b7bb12c7a9027220a2958e004f5d71,87fd06d2275d805e73b73d754f02f4413e53c3518dd2897b03a4481b53786444,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS2-I01,2.5,Practice Set 2,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,d3b8f520f18c7755dac55751e672507557919b06610a12468a777441c778dfe5,d3b8f520f18c7755dac55751e672507557919b06610a12468a777441c778dfe5,Question-family classification review,PASS,
U2-S5-PS2-I03,2.5,Practice Set 2,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,3c1ef6911232f95bd5ce16524695c217d4fc0d286907c23106d2332c3acef35c,fd2b337a71b57de7dd915232b640c886c2613e1b735b440d2d373c6981410bc3,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS2-I04,2.5,Practice Set 2,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,e70c66ee36d05e4bd846ff58759eb4af34cdd15ba7c45712cc58290898f2c16c,ab4b99de6efcd2729c25254103cfc3e37ef713e7d7aefdee5c6b13a399abfff3,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS2-I05,2.5,Practice Set 2,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,8663b33c45b8c8bc0d05a060717d5836b506516849c867b8a070c716b8e1f862,da09aff9b5ead0028d71794939007ec4f0b5dd60b9b2169d2beadbe4f476a311,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS2-I09,2.5,Practice Set 2,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,706b5d08373b3f5481671e65ff7a68873e4a2e919881e47e0b03415528f7f004,1e250c8df9a4f5a1b541ef690e7502f4f04b50bed22b933c002571dc16e8741e,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS2-M01,2.5,Practice Set 2,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,fcbaebcba1e4a8b08aab23ec48df408bc30decf06da7aaf5acd276e260b02886,fcbaebcba1e4a8b08aab23ec48df408bc30decf06da7aaf5acd276e260b02886,Question-family classification review,PASS,
U2-S5-PS2-M03,2.5,Practice Set 2,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,9903de96992358bb61d28bb06b87610464ade355b508efd90e2d22207f822701,9903de96992358bb61d28bb06b87610464ade355b508efd90e2d22207f822701,Question-family classification review,PASS,
U2-S5-PS2-M05,2.5,Practice Set 2,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,4a40e98ae1a3de1cd63453342d68f8727e7f1bccc0267917adc5fbdec7a2ad33,4a40e98ae1a3de1cd63453342d68f8727e7f1bccc0267917adc5fbdec7a2ad33,Question-family classification review,PASS,
U2-S5-PS2-R03,2.5,Practice Set 2,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,f1a93553e3e3f6501c339a343aa85c5d2969b1660494076937663cc094f127d3,c3e2513fcaeb5ca34e55758ccd82e648567ebe522398ce8b850879d08e9a0d7f,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS2-R05,2.5,Practice Set 2,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,d7bfd7a25facd5e092c964d5c2ceee0d5fbcbf7290173c9de09dc336200a0537,2498f972f1f916cb9689833395551b38d7fe4b8afd8601c0d69028d58a9e2d80,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS3-I04,2.5,Practice Set 3,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,2f0668cc9c19e63635e30618a17195caf3059ae97a8e126f0da1c11907b3ccfc,2b9a493e0e43da8ee9f96df7a4ded0823141bd93d37247ca326c7b9d06e99da6,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS3-I05,2.5,Practice Set 3,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,74a26f3ca710e549a3c52d4856222b80a84322f71ca1722cab8e6c8199813c6f,74a26f3ca710e549a3c52d4856222b80a84322f71ca1722cab8e6c8199813c6f,Question-family classification review,PASS,
U2-S5-PS3-I07,2.5,Practice Set 3,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,4abbc6ef52a7b76311ceafea65c96acdf47033333a185f5058b0b6d5ef08d7c7,98bc41308605b3249a39356190b3d60794c82f290f5ff43a16f1e3c40a9d311a,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS3-I08,2.5,Practice Set 3,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,d1fa08ba234787b9313ace83e0143bf36750d692521f3e580e0cabbcd179c5d6,f7f4387825ad00826ccc9c657bdf3a878b674139894e1bc5615a440b647168c4,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS3-I09,2.5,Practice Set 3,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,d36120787a2e486fdf8e1c2ed953c173c73f9cdf3e0816401aee8bd580b6e2ae,a7f1672ea3c44ccaa8324ef42e37b9928aefa594a9d7427917ea3d3533a79efd,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS3-M01,2.5,Practice Set 3,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,76e1fb25dacba8b86bc0b5c656753ade7499b2edac6eece037d89298e90e1b1a,76e1fb25dacba8b86bc0b5c656753ade7499b2edac6eece037d89298e90e1b1a,Question-family classification review,PASS,
U2-S5-PS3-M03,2.5,Practice Set 3,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,ecd0b7d77ccf2c87194cafb3cd409c327354da52c5a399a37242874772705345,ecd0b7d77ccf2c87194cafb3cd409c327354da52c5a399a37242874772705345,Question-family classification review,PASS,
U2-S5-PS3-M05,2.5,Practice Set 3,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,c3cfe2dd2fc5be47d7868015322093034bdfc2ee7929a70695392e13b0943b44,c3cfe2dd2fc5be47d7868015322093034bdfc2ee7929a70695392e13b0943b44,Question-family classification review,PASS,
U2-S5-PS3-R03,2.5,Practice Set 3,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,707d6cd13a33dc4754e5067d7f6f1741397ebb4dcba408dfa0df11c8b3d90818,8dd847816e7df786f225b1d2cf929add8ec447ce2c53569ccf0bba30142d7e37,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-PS3-R05,2.5,Practice Set 3,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,751a2c65e810a28e93bdc48795fe704be558e269938c5372385644615182a669,d7dbbf2737cd9983e3da70da96ea9587acaa093658760e8ece326e6563f9f7ba,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-XP-I01,2.5,Extra Practice,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,0f0d0e295189bb2d3321d2cd25183d7e23cabf23d10ea715f902484a0d81833f,0f0d0e295189bb2d3321d2cd25183d7e23cabf23d10ea715f902484a0d81833f,Question-family classification review,PASS,
U2-S5-XP-I03,2.5,Extra Practice,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,7242cd1a2602ee598ec79e73511411b623da6f2ea9596c969100179c75eeab48,739bb63793b145e049b8bd5f1fe69e27ab929c465abb6e623f6f6fd6a73ac690,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-XP-I04,2.5,Extra Practice,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,10c2aeb8ceb3d663087f2a000faffe95b4fc10e7a47d7ae0b920c39bfd730026,6749b4ff553b34ed8978330116d12bdc9dd3ad56381e01c4f7e12c05e61cf67c,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-XP-I05,2.5,Extra Practice,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,4b4562a58667729fdef405e634d514f822f9f683529271c7561cd59f1f68114c,f7a2cb73872044be127385a3d108e74a70ffc780cc3db8964a63ce00836bd9c7,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-XP-I09,2.5,Extra Practice,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,2c1234921edf366168c625c1a485e0c2958c497cdf1e20550146a1b0275202c9,b9c744590dc2e4ff49f5c17dfb159d4350e32699ec11e044471fcdabc0f3da46,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-XP-M01,2.5,Extra Practice,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,532258aa8c65a8b400daea91c4c68f47eab497570c4a0d563c9b9a28e465c11c,532258aa8c65a8b400daea91c4c68f47eab497570c4a0d563c9b9a28e465c11c,Question-family classification review,PASS,
U2-S5-XP-M03,2.5,Extra Practice,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,3e076dff3f66bdae3b882f39582b02ae44c915b6b9f25d9d03584614b076eeca,3e076dff3f66bdae3b882f39582b02ae44c915b6b9f25d9d03584614b076eeca,Question-family classification review,PASS,
U2-S5-XP-M05,2.5,Extra Practice,3,stale_variation_mode_metadata,MAJOR,REPAIR,Preserved legitimate routine parallel content and corrected variation_mode to routine procedural parallelism.,false,false,false,true,4068fb2f61452a807bef5994289dba3fda7efaf6ea79bb9cb21603f9ddd0ad2b,4068fb2f61452a807bef5994289dba3fda7efaf6ea79bb9cb21603f9ddd0ad2b,Question-family classification review,PASS,
U2-S5-XP-R02,2.5,Extra Practice,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,ab069830dbd947c13fdda47162401fc4e0d5633304e6ba6a09ad6ecc78f89f87,a1c4c26665ce7c6ad4ed4f159c5319eb44e9ce37ad33ae778396cdb8c55e9655,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-S5-XP-R04,2.5,Extra Practice,3,practice_family_fake_variety,MAJOR,REPLACE,"Introduced meaningful family-level variation in representation, reasoning direction, context, or misconception while preserving coverage and stable ID.",true,true,false,true,a0d45a48e90ca100662aa320d51e6d87ae075a22faccea5a15bbb14daede8c16,f550482c8d3400f5452d0bd4091fdc8c77ee5f94188787545da46cad4a40083d,Four-form question-family semantic comparison against Spiral PM form-variety rule,PASS,
U2-SUM-V2-Q03,,Summative V2,7,nonexact_key_without_rounding_instruction,MAJOR,REPAIR,Replaced repeating rounded decimal key with an exact fraction and item-specific derivation.,false,true,false,false,a178e24882eb67e33f5d3caa748f0e9f2300b13dda7d21391ab5f16144b3f5cd,a178e24882eb67e33f5d3caa748f0e9f2300b13dda7d21391ab5f16144b3f5cd,Independent algebra/rate recomputation from final stem,PASS,
U2-SUM-V3-Q03,,Summative V3,7,nonexact_key_without_rounding_instruction,MAJOR,REPAIR,Replaced repeating rounded decimal key with an exact fraction and item-specific derivation.,false,true,false,false,b0d078a5f3d5809334c698e2652cc8a5318243e3986352f0f663352a168434fb,b0d078a5f3d5809334c698e2652cc8a5318243e3986352f0f663352a168434fb,Independent algebra/rate recomputation from final stem,PASS,
U2-SUM-V3-Q06,,Summative V3,7,secure_instructional_value_collision,MAJOR,REPAIR,Changed the secure target value and distractors so the Summative item no longer reused an exact instructional value cue while preserving blueprint/family intent.,true,true,false,false,6f580c810d187954d496708ab486d2934f1006e8851ea75249f8b852fa248064,8f125b817e23bcca69f94bf2b030b8d5d785de7a5072ef7922662ded0d967654,Secure-to-instruction semantic/value comparison + independent equation solution + selected-response one-best-answer audit,PASS,
