bank_id,destination,section,item_label,exact_target,question_family_id,variation,task_architecture,representation,response_type,dok,bloom,mastery_goal,source_basis,summative_version
U3-34-PRACTICE-SET-1-005,Practice Set 1,3.4,Question 5,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p1-q5,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-006,Practice Set 1,3.4,Question 6,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p1-q6,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-007,Practice Set 1,3.4,Question 7,I can use test points to interpret which region satisfies an inequality.,test_point,p1-q7,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-008,Practice Set 1,3.4,Question 8,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p1-q8,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-009,Practice Set 1,3.4,Question 9,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p1-q9,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-010,Practice Set 1,3.4,Question 10,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p1-q10,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-011,Practice Set 1,3.4,Question 11,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p1-q11,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-012,Practice Set 1,3.4,Question 12,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p1-q12,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-013,Practice Set 1,3.4,Question 13,I can use test points to interpret which region satisfies an inequality.,test_point,p1-q13,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-014,Practice Set 1,3.4,Question 14,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p1-q14,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-015,Practice Set 1,3.4,Question 15,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p1-q15,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-016,Practice Set 1,3.4,Question 16,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p1-q16,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-017,Practice Set 1,3.4,Question 17,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p1-q17,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-018,Practice Set 1,3.4,Question 18,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p1-q18,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-019,Practice Set 1,3.4,Question 19,I can use test points to interpret which region satisfies an inequality.,test_point,p1-q19,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-020,Practice Set 1,3.4,Question 20,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p1-q20,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-021,Practice Set 1,3.4,Question 21,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p1-q21,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-022,Practice Set 1,3.4,Question 22,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p1-q22,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-023,Practice Set 1,3.4,Question 23,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p1-q23,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-1-024,Practice Set 1,3.4,Question 24,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p1-q24,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-001,Practice Set 2,3.4,Question 1,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p2-q1,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-002,Practice Set 2,3.4,Question 2,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p2-q2,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-003,Practice Set 2,3.4,Question 3,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p2-q3,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-004,Practice Set 2,3.4,Question 4,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p2-q4,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-005,Practice Set 2,3.4,Question 5,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p2-q5,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-006,Practice Set 2,3.4,Question 6,I can use test points to interpret which region satisfies an inequality.,test_point,p2-q6,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-007,Practice Set 2,3.4,Question 7,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p2-q7,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-008,Practice Set 2,3.4,Question 8,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p2-q8,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-009,Practice Set 2,3.4,Question 9,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p2-q9,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-010,Practice Set 2,3.4,Question 10,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p2-q10,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-011,Practice Set 2,3.4,Question 11,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p2-q11,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-012,Practice Set 2,3.4,Question 12,I can use test points to interpret which region satisfies an inequality.,test_point,p2-q12,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-013,Practice Set 2,3.4,Question 13,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p2-q13,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-014,Practice Set 2,3.4,Question 14,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p2-q14,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-015,Practice Set 2,3.4,Question 15,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p2-q15,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-016,Practice Set 2,3.4,Question 16,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p2-q16,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-017,Practice Set 2,3.4,Question 17,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p2-q17,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-018,Practice Set 2,3.4,Question 18,I can use test points to interpret which region satisfies an inequality.,test_point,p2-q18,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-019,Practice Set 2,3.4,Question 19,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p2-q19,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-020,Practice Set 2,3.4,Question 20,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p2-q20,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-021,Practice Set 2,3.4,Question 21,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p2-q21,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-022,Practice Set 2,3.4,Question 22,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p2-q22,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-023,Practice Set 2,3.4,Question 23,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p2-q23,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-2-024,Practice Set 2,3.4,Question 24,I can use test points to interpret which region satisfies an inequality.,test_point,p2-q24,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-001,Practice Set 3,3.4,Question 1,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p3-q1,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-002,Practice Set 3,3.4,Question 2,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p3-q2,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-003,Practice Set 3,3.4,Question 3,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p3-q3,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-004,Practice Set 3,3.4,Question 4,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p3-q4,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-005,Practice Set 3,3.4,Question 5,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p3-q5,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-006,Practice Set 3,3.4,Question 6,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p3-q6,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-007,Practice Set 3,3.4,Question 7,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p3-q7,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-008,Practice Set 3,3.4,Question 8,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p3-q8,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-009,Practice Set 3,3.4,Question 9,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p3-q9,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-010,Practice Set 3,3.4,Question 10,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p3-q10,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-011,Practice Set 3,3.4,Question 11,I can use test points to interpret which region satisfies an inequality.,test_point,p3-q11,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-012,Practice Set 3,3.4,Question 12,I can use test points to interpret which region satisfies an inequality.,test_point,p3-q12,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-013,Practice Set 3,3.4,Question 13,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p3-q13,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-014,Practice Set 3,3.4,Question 14,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p3-q14,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-015,Practice Set 3,3.4,Question 15,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p3-q15,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-016,Practice Set 3,3.4,Question 16,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p3-q16,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-017,Practice Set 3,3.4,Question 17,I can use test points to interpret which region satisfies an inequality.,test_point,p3-q17,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-018,Practice Set 3,3.4,Question 18,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p3-q18,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-019,Practice Set 3,3.4,Question 19,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p3-q19,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-020,Practice Set 3,3.4,Question 20,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p3-q20,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-021,Practice Set 3,3.4,Question 21,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p3-q21,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-022,Practice Set 3,3.4,Question 22,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p3-q22,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-023,Practice Set 3,3.4,Question 23,I can use test points to interpret which region satisfies an inequality.,test_point,p3-q23,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-PRACTICE-SET-3-024,Practice Set 3,3.4,Question 24,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p3-q24,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-001,Extra Practice,3.4,Question 1,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p4-q1,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-002,Extra Practice,3.4,Question 2,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p4-q2,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-003,Extra Practice,3.4,Question 3,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p4-q3,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-004,Extra Practice,3.4,Question 4,I can use test points to interpret which region satisfies an inequality.,test_point,p4-q4,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-005,Extra Practice,3.4,Question 5,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p4-q5,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-006,Extra Practice,3.4,Question 6,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p4-q6,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-007,Extra Practice,3.4,Question 7,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p4-q7,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-008,Extra Practice,3.4,Question 8,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p4-q8,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-009,Extra Practice,3.4,Question 9,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p4-q9,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-010,Extra Practice,3.4,Question 10,I can use test points to interpret which region satisfies an inequality.,test_point,p4-q10,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-011,Extra Practice,3.4,Question 11,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p4-q11,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-012,Extra Practice,3.4,Question 12,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p4-q12,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-013,Extra Practice,3.4,Question 13,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p4-q13,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-014,Extra Practice,3.4,Question 14,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p4-q14,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-015,Extra Practice,3.4,Question 15,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p4-q15,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-016,Extra Practice,3.4,Question 16,I can use test points to interpret which region satisfies an inequality.,test_point,p4-q16,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-017,Extra Practice,3.4,Question 17,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p4-q17,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-018,Extra Practice,3.4,Question 18,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p4-q18,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-019,Extra Practice,3.4,Question 19,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_graph_critique,p4-q19,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-020,Extra Practice,3.4,Question 20,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p4-q20,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-021,Extra Practice,3.4,Question 21,I can construct a boundary line and shaded region for a linear inequality.,boundary_shading,p4-q21,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-022,Extra Practice,3.4,Question 22,I can use test points to interpret which region satisfies an inequality.,test_point,p4-q22,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-023,Extra Practice,3.4,Question 23,I can construct a boundary line and shaded region for a linear inequality.,graph_inequality,p4-q23,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-34-EXTRA-PRACTICE-024,Extra Practice,3.4,Question 24,"I can critique a graph of a linear inequality using the boundary, shading, and solution region.",inequality_from_graph,p4-q24,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-001,Practice Set 1,3.5,Question 1,I can apply feasible-region reasoning to interpret possible solutions in context.,feasibility_table,p1-q1,PROC-DIRECT-EXECUTE-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-002,Practice Set 1,3.5,Question 2,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p1-q2,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-003,Practice Set 1,3.5,Question 3,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,p1-q3,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-004,Practice Set 1,3.5,Question 4,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,p1-q4,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-005,Practice Set 1,3.5,Question 5,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,p1-q5,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-PRACTICE-SET-1-006,Practice Set 1,3.5,Question 6,I can apply feasible-region reasoning to interpret possible solutions in context.,feasible_point_check,p1-q6,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
